sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO44208,BK-M82S-48,25879,20110317,20110324,20110329,3400,1,3400
SO44209,BK-R93R-44,17257,20110317,20110324,20110329,3578,1,3578
SO44210,BK-R93R-62,13783,20110318,20110325,20110330,3578,1,3578
SO44211,BK-R93R-52,28154,20110318,20110325,20110330,3578,1,3578
SO44212,BK-R93R-48,28170,20110318,20110325,20110330,3578,1,3578
SO44213,BK-R93R-62,17351,20110318,20110325,20110330,3578,1,3578
SO44214,BK-R93R-44,17332,20110318,20110325,20110330,3578,1,3578
SO44215,BK-R93R-48,28180,20110319,20110326,20110331,3578,1,3578
SO44216,BK-R93R-56,13560,20110319,20110326,20110331,3578,1,3578
SO44217,BK-R93R-62,28148,20110319,20110326,20110331,3578,1,3578
SO44218,BK-R93R-44,22109,20110319,20110326,20110331,3578,1,3578
SO44219,BK-R50B-44,14590,20110319,20110326,20110331,699,1,699
SO44220,BK-M82S-42,11060,20110319,20110326,20110331,3400,1,3400
SO44221,BK-R93R-56,17255,20110319,20110326,20110331,3578,1,3578
SO44222,BK-R93R-44,17258,20110319,20110326,20110331,3578,1,3578
SO44223,BK-R93R-62,13847,20110320,20110327,20110401,3578,1,3578
SO44224,BK-R93R-56,28166,20110320,20110327,20110401,3578,1,3578
SO44225,BK-R50R-60,20060,20110321,20110328,20110402,699,1,699
SO44226,BK-R93R-52,12255,20110321,20110328,20110402,3578,1,3578
SO44227,BK-M82B-42,28401,20110321,20110328,20110402,3375,1,3375
SO44228,BK-M82S-38,11333,20110321,20110328,20110402,3400,1,3400
SO44229,BK-M82S-38,25886,20110321,20110328,20110402,3400,1,3400
SO44230,BK-R93R-48,17241,20110321,20110328,20110402,3578,1,3578
SO44231,BK-R50B-60,17973,20110321,20110328,20110402,699,1,699
SO44232,BK-R93R-48,17334,20110321,20110328,20110402,3578,1,3578
SO44233,BK-R93R-62,13841,20110322,20110329,20110403,3578,1,3578
SO44234,BK-R93R-48,28184,20110322,20110329,20110403,3578,1,3578
SO44235,BK-R93R-52,22117,20110322,20110329,20110403,3578,1,3578
SO44236,BK-R93R-48,28191,20110322,20110329,20110403,3578,1,3578
SO44237,BK-R93R-62,17056,20110322,20110329,20110403,3578,1,3578
SO44238,BK-R93R-44,17079,20110322,20110329,20110403,3578,1,3578
SO44239,BK-R93R-44,12217,20110323,20110330,20110404,3578,1,3578
SO44240,BK-R93R-44,13580,20110323,20110330,20110404,3578,1,3578
SO44241,BK-R93R-52,28155,20110323,20110330,20110404,3578,1,3578
SO44242,BK-R93R-52,28163,20110323,20110330,20110404,3578,1,3578
SO44243,BK-R93R-48,17278,20110323,20110330,20110404,3578,1,3578
SO44244,BK-R93R-48,17329,20110323,20110330,20110404,3578,1,3578
SO44245,BK-R50R-52,25556,20110323,20110330,20110404,699,1,699
SO44246,BK-R93R-48,12219,20110324,20110331,20110405,3578,1,3578
SO44247,BK-R93R-62,17233,20110324,20110331,20110405,3578,1,3578
SO44248,BK-R93R-52,17240,20110324,20110331,20110405,3578,1,3578
SO44249,BK-R93R-52,13845,20110325,20110401,20110406,3578,1,3578
SO44250,BK-R93R-48,28167,20110325,20110401,20110406,3578,1,3578
SO44251,BK-R93R-44,28190,20110325,20110401,20110406,3578,1,3578
SO44252,BK-R93R-48,13777,20110326,20110402,20110407,3578,1,3578
SO44253,BK-R93R-62,28099,20110326,20110402,20110407,3578,1,3578
SO44254,BK-R93R-56,28142,20110326,20110402,20110407,3578,1,3578
SO44255,BK-R50B-48,14585,20110326,20110402,20110407,699,1,699
SO44256,BK-R93R-48,17232,20110326,20110402,20110407,3578,1,3578
SO44257,BK-R93R-52,12212,20110327,20110403,20110408,3578,1,3578
SO44258,BK-R93R-62,13579,20110327,20110403,20110408,3578,1,3578
SO44259,BK-R93R-48,28171,20110327,20110403,20110408,3578,1,3578
SO44260,BK-R93R-48,28194,20110327,20110403,20110408,3578,1,3578
SO44261,BK-R93R-48,22112,20110327,20110403,20110408,3578,1,3578
SO44262,BK-R50R-60,20149,20110327,20110403,20110408,699,1,699
SO44263,BK-R93R-62,17279,20110327,20110403,20110408,3578,1,3578
SO44264,BK-R93R-52,17286,20110327,20110403,20110408,3578,1,3578
SO44265,BK-R50R-58,25557,20110327,20110403,20110408,699,1,699
SO44266,BK-R50B-62,25559,20110327,20110403,20110408,699,1,699
SO44267,BK-R50B-62,19339,20110328,20110404,20110409,699,1,699
SO44268,BK-R93R-48,13820,20110328,20110404,20110409,3578,1,3578
SO44269,BK-R50R-44,14589,20110329,20110405,20110410,699,1,699
SO44270,BK-R93R-56,13794,20110330,20110406,20110411,3578,1,3578
SO44271,BK-R93R-56,13846,20110330,20110406,20110411,3578,1,3578
SO44272,BK-R93R-44,12256,20110330,20110406,20110411,3578,1,3578
SO44273,BK-R93R-44,28147,20110330,20110406,20110411,3578,1,3578
SO44274,BK-R93R-56,28152,20110330,20110406,20110411,3578,1,3578
SO44275,BK-R93R-44,17256,20110330,20110406,20110411,3578,1,3578
SO44276,BK-R93R-52,17277,20110330,20110406,20110411,3578,1,3578
SO44277,BK-R93R-44,17288,20110330,20110406,20110411,3578,1,3578
SO44278,BK-R93R-62,17293,20110330,20110406,20110411,3578,1,3578
SO44279,BK-R93R-52,17326,20110330,20110406,20110411,3578,1,3578
SO44320,BK-R93R-56,14429,20110331,20110407,20110412,3578,1,3578
SO44321,BK-R93R-44,28222,20110331,20110407,20110412,3578,1,3578
SO44322,BK-R50R-48,17975,20110331,20110407,20110412,699,1,699
SO44323,BK-M82S-38,11072,20110331,20110407,20110412,3400,1,3400
SO44324,BK-R93R-44,12267,20110401,20110408,20110413,3578,1,3578
SO44325,BK-M82B-48,11095,20110401,20110408,20110413,3375,1,3375
SO44326,BK-R93R-48,17728,20110401,20110408,20110413,3578,1,3578
SO44327,BK-R93R-56,28598,20110402,20110409,20110414,3578,1,3578
SO44328,BK-R93R-62,17921,20110402,20110409,20110414,3578,1,3578
SO44329,BK-R93R-44,17904,20110402,20110409,20110414,3578,1,3578
SO44330,BK-R93R-48,28199,20110402,20110409,20110414,3578,1,3578
SO44331,BK-R93R-44,28257,20110403,20110410,20110415,3578,1,3578
SO44332,BK-R93R-62,17510,20110403,20110410,20110415,3578,1,3578
SO44333,BK-M82S-42,11343,20110404,20110411,20110416,3400,1,3400
SO44334,BK-R93R-44,28273,20110404,20110411,20110416,3578,1,3578
SO44335,BK-R50R-62,20165,20110404,20110411,20110416,699,1,699
SO44336,BK-M82S-42,25895,20110404,20110411,20110416,3400,1,3400
SO44337,BK-M82B-48,11097,20110404,20110411,20110416,3375,1,3375
SO44338,BK-R93R-56,18188,20110404,20110411,20110416,3578,1,3578
SO44339,BK-R93R-44,18189,20110404,20110411,20110416,3578,1,3578
SO44340,BK-R93R-56,17354,20110404,20110411,20110416,3578,1,3578
SO44341,BK-M82B-38,25905,20110405,20110412,20110417,3375,1,3375
SO44342,BK-R50R-58,14610,20110405,20110412,20110417,699,1,699
SO44343,BK-R93R-56,17920,20110405,20110412,20110417,3578,1,3578
SO44344,BK-R93R-62,14427,20110406,20110413,20110418,3578,1,3578
SO44345,BK-R93R-52,28200,20110406,20110413,20110418,3578,1,3578
SO44346,BK-R50B-62,14602,20110406,20110413,20110418,699,1,699
SO44347,BK-R93R-48,17911,20110406,20110413,20110418,3578,1,3578
SO44348,BK-R93R-52,14159,20110407,20110414,20110419,3578,1,3578
SO44349,BK-R93R-44,28243,20110407,20110414,20110419,3578,1,3578
SO44350,BK-R93R-48,28244,20110407,20110414,20110419,3578,1,3578
SO44351,BK-R93R-56,28271,20110407,20110414,20110419,3578,1,3578
SO44352,BK-R93R-44,28297,20110407,20110414,20110419,3578,1,3578
SO44353,BK-R50R-44,14591,20110407,20110414,20110419,699,1,699
SO44354,BK-R50B-62,14603,20110407,20110414,20110419,699,1,699
SO44355,BK-M82S-48,11093,20110407,20110414,20110419,3400,1,3400
SO44356,BK-M82S-42,11099,20110407,20110414,20110419,3400,1,3400
SO44357,BK-R93R-62,17511,20110407,20110414,20110419,3578,1,3578
SO44358,BK-R93R-62,17732,20110407,20110414,20110419,3578,1,3578
SO44359,BK-R93R-44,14525,20110408,20110415,20110420,3578,1,3578
SO44360,BK-R93R-44,14158,20110408,20110415,20110420,3578,1,3578
SO44361,BK-R93R-62,13686,20110408,20110415,20110420,3578,1,3578
SO44362,BK-R93R-62,28259,20110408,20110415,20110420,3578,1,3578
SO44363,BK-R93R-48,28285,20110408,20110415,20110420,3578,1,3578
SO44364,BK-M82B-38,11092,20110408,20110415,20110420,3375,1,3375
SO44365,BK-R93R-52,17912,20110408,20110415,20110420,3578,1,3578
SO44366,BK-R93R-52,17502,20110408,20110415,20110420,3578,1,3578
SO44367,BK-R50R-48,25562,20110408,20110415,20110420,699,1,699
SO44368,BK-R93R-56,14150,20110409,20110416,20110421,3578,1,3578
SO44369,BK-R93R-62,28250,20110409,20110416,20110421,3578,1,3578
SO44370,BK-R93R-52,18193,20110409,20110416,20110421,3578,1,3578
SO44371,BK-R93R-44,17514,20110409,20110416,20110421,3578,1,3578
SO44372,BK-R93R-62,17736,20110409,20110416,20110421,3578,1,3578
SO44373,BK-R93R-62,13767,20110410,20110417,20110422,3578,1,3578
SO44374,BK-R93R-62,14157,20110410,20110417,20110422,3578,1,3578
SO44375,BK-R93R-62,14183,20110410,20110417,20110422,3578,1,3578
SO44376,BK-M82B-42,29399,20110410,20110417,20110422,3375,1,3375
SO44377,BK-R93R-62,28234,20110410,20110417,20110422,3578,1,3578
SO44378,BK-M82B-42,25903,20110410,20110417,20110422,3375,1,3375
SO44379,BK-M82B-48,11080,20110410,20110417,20110422,3375,1,3375
SO44380,BK-R93R-62,17915,20110410,20110417,20110422,3578,1,3578
SO44381,BK-R93R-52,14191,20110411,20110418,20110423,3578,1,3578
SO44382,BK-M82S-48,11341,20110411,20110418,20110423,3400,1,3400
SO44383,BK-R93R-62,28268,20110411,20110418,20110423,3578,1,3578
SO44384,BK-R93R-44,28296,20110411,20110418,20110423,3578,1,3578
SO44385,BK-R93R-56,28298,20110411,20110418,20110423,3578,1,3578
SO44386,BK-R93R-48,28587,20110411,20110418,20110423,3578,1,3578
SO44387,BK-M82B-48,11096,20110411,20110418,20110423,3375,1,3375
SO44388,BK-R93R-62,17924,20110411,20110418,20110423,3578,1,3578
SO44389,BK-R93R-52,17925,20110411,20110418,20110423,3578,1,3578
SO44390,BK-R93R-56,17353,20110411,20110418,20110423,3578,1,3578
SO44391,BK-R93R-52,17730,20110411,20110418,20110423,3578,1,3578
SO44392,BK-R93R-56,17910,20110411,20110418,20110423,3578,1,3578
SO44393,BK-M82S-42,29398,20110412,20110419,20110424,3400,1,3400
SO44394,BK-R93R-52,28246,20110412,20110419,20110424,3578,1,3578
SO44395,BK-R93R-56,28339,20110412,20110419,20110424,3578,1,3578
SO44396,BK-M82S-42,25901,20110412,20110419,20110424,3400,1,3400
SO44397,BK-R50R-52,14596,20110412,20110419,20110424,699,1,699
SO44398,BK-R93R-48,17733,20110412,20110419,20110424,3578,1,3578
SO44399,BK-R93R-44,28240,20110413,20110420,20110425,3578,1,3578
SO44400,BK-R93R-48,28588,20110413,20110420,20110425,3578,1,3578
SO44401,BK-R93R-48,17515,20110413,20110420,20110425,3578,1,3578
SO44402,BK-R93R-56,13666,20110414,20110421,20110426,3578,1,3578
SO44403,BK-M82B-44,19844,20110414,20110421,20110426,3375,1,3375
SO44404,BK-R93R-56,28221,20110415,20110422,20110427,3578,1,3578
SO44405,BK-R93R-62,28224,20110415,20110422,20110427,3578,1,3578
SO44406,BK-R93R-52,28299,20110415,20110422,20110427,3578,1,3578
SO44407,BK-M82B-48,11077,20110415,20110422,20110427,3375,1,3375
SO44408,BK-M82B-48,11103,20110415,20110422,20110427,3375,1,3375
SO44409,BK-R50R-58,25563,20110415,20110422,20110427,699,1,699
SO44410,BK-R93R-62,28223,20110416,20110423,20110428,3578,1,3578
SO44411,BK-R93R-48,28584,20110416,20110423,20110428,3578,1,3578
SO44412,BK-M82B-42,11100,20110416,20110423,20110428,3375,1,3375
SO44413,BK-R93R-62,13606,20110417,20110424,20110429,3578,1,3578
SO44414,BK-R93R-44,28340,20110417,20110424,20110429,3578,1,3578
SO44415,BK-R93R-48,28355,20110417,20110424,20110429,3578,1,3578
SO44416,BK-M82S-42,11069,20110417,20110424,20110429,3400,1,3400
SO44417,BK-R93R-44,17917,20110417,20110424,20110429,3578,1,3578
SO44418,BK-R93R-44,17919,20110417,20110424,20110429,3578,1,3578
SO44419,BK-R93R-62,17352,20110417,20110424,20110429,3578,1,3578
SO44420,BK-R93R-44,17512,20110417,20110424,20110429,3578,1,3578
SO44421,BK-R93R-52,13607,20110418,20110425,20110430,3578,1,3578
SO44422,BK-R50R-44,19353,20110418,20110425,20110430,699,1,699
SO44423,BK-R93R-52,28586,20110418,20110425,20110430,3578,1,3578
SO44424,BK-R93R-48,17916,20110418,20110425,20110430,3578,1,3578
SO44425,BK-R93R-44,17504,20110418,20110425,20110430,3578,1,3578
SO44426,BK-R93R-56,13770,20110419,20110426,20110501,3578,1,3578
SO44427,BK-R93R-56,14146,20110419,20110426,20110501,3578,1,3578
SO44428,BK-R93R-52,28362,20110419,20110426,20110501,3578,1,3578
SO44429,BK-R93R-56,28583,20110419,20110426,20110501,3578,1,3578
SO44430,BK-R93R-52,17927,20110419,20110426,20110501,3578,1,3578
SO44431,BK-R93R-48,17725,20110419,20110426,20110501,3578,1,3578
SO44432,BK-R93R-56,14165,20110420,20110427,20110502,3578,1,3578
SO44433,BK-R93R-48,28270,20110420,20110427,20110502,3578,1,3578
SO44434,BK-R93R-62,28580,20110420,20110427,20110502,3578,1,3578
SO44435,BK-R93R-48,28573,20110421,20110428,20110503,3578,1,3578
SO44436,BK-R50R-60,26630,20110421,20110428,20110503,699,1,699
SO44437,BK-M82S-38,11076,20110421,20110428,20110503,3400,1,3400
SO44438,BK-R93R-48,17909,20110421,20110428,20110503,3578,1,3578
SO44439,BK-R93R-62,14195,20110422,20110429,20110504,3578,1,3578
SO44440,BK-R93R-48,12261,20110422,20110429,20110504,3578,1,3578
SO44441,BK-R93R-48,22118,20110422,20110429,20110504,3578,1,3578
SO44442,BK-R50B-60,14599,20110422,20110429,20110504,699,1,699
SO44443,BK-R93R-62,17370,20110422,20110429,20110504,3578,1,3578
SO44444,BK-R93R-44,13697,20110424,20110501,20110506,3578,1,3578
SO44445,BK-R93R-56,17478,20110425,20110502,20110507,3578,1,3578
SO44446,BK-R93R-52,17914,20110425,20110502,20110507,3578,1,3578
SO44447,BK-R93R-48,12265,20110426,20110503,20110508,3578,1,3578
SO44448,BK-R93R-44,28264,20110426,20110503,20110508,3578,1,3578
SO44449,BK-R93R-48,28293,20110426,20110503,20110508,3578,1,3578
SO44450,BK-R93R-62,28294,20110426,20110503,20110508,3578,1,3578
SO44451,BK-R93R-52,28295,20110426,20110503,20110508,3578,1,3578
SO44452,BK-R50B-58,20164,20110426,20110503,20110508,699,1,699
SO44453,BK-R93R-62,17923,20110426,20110503,20110508,3578,1,3578
SO44454,BK-R93R-62,17926,20110426,20110503,20110508,3578,1,3578
SO44455,BK-R93R-48,17513,20110426,20110503,20110508,3578,1,3578
SO44456,BK-R50R-58,25560,20110426,20110503,20110508,699,1,699
SO44457,BK-R93R-44,28196,20110427,20110504,20110509,3578,1,3578
SO44458,BK-R93R-56,28247,20110427,20110504,20110509,3578,1,3578
SO44459,BK-R93R-56,28288,20110427,20110504,20110509,3578,1,3578
SO44460,BK-R50B-60,20150,20110427,20110504,20110509,699,1,699
SO44461,BK-R93R-52,17918,20110427,20110504,20110509,3578,1,3578
SO44462,BK-R93R-44,14155,20110428,20110505,20110510,3578,1,3578
SO44463,BK-R50B-58,19340,20110428,20110505,20110510,699,1,699
SO44464,BK-R93R-56,22120,20110428,20110505,20110510,3578,1,3578
SO44465,BK-R50R-58,14613,20110428,20110505,20110510,699,1,699
SO44466,BK-R50B-60,26640,20110428,20110505,20110510,699,1,699
SO44467,BK-M82S-44,11070,20110428,20110505,20110510,3400,1,3400
SO44468,BK-M82B-48,11075,20110428,20110505,20110510,3375,1,3375
SO44469,BK-R93R-56,17734,20110428,20110505,20110510,3578,1,3578
SO44470,BK-R93R-52,17735,20110428,20110505,20110510,3578,1,3578
SO44471,BK-R50R-60,25561,20110428,20110505,20110510,699,1,699
SO44472,BK-R93R-48,13685,20110429,20110506,20110511,3578,1,3578
SO44473,BK-R93R-48,28255,20110429,20110506,20110511,3578,1,3578
SO44474,BK-R50R-52,14601,20110429,20110506,20110511,699,1,699
SO44475,BK-M82S-42,11101,20110429,20110506,20110511,3400,1,3400
SO44476,BK-R93R-56,17913,20110429,20110506,20110511,3578,1,3578
SO44477,BK-R93R-62,17922,20110429,20110506,20110511,3578,1,3578
SO44478,BK-R93R-56,17726,20110429,20110506,20110511,3578,1,3578
SO44479,BK-M82B-44,29391,20110430,20110507,20110512,3375,1,3375
SO44480,BK-M82B-44,25891,20110430,20110507,20110512,3375,1,3375
SO44571,BK-M82S-48,29448,20110501,20110508,20110513,3400,1,3400
SO44572,BK-R93R-56,28664,20110501,20110508,20110513,3578,1,3578
SO44573,BK-M82S-48,25917,20110501,20110508,20110513,3400,1,3400
SO44574,BK-M82B-42,11107,20110501,20110508,20110513,3375,1,3375
SO44575,BK-M82S-38,11110,20110501,20110508,20110513,3400,1,3400
SO44576,BK-R93R-52,28660,20110501,20110508,20110513,3578,1,3578
SO44577,BK-R93R-56,28667,20110502,20110509,20110514,3578,1,3578
SO44578,BK-R93R-56,28653,20110502,20110509,20110514,3578,1,3578
SO44579,BK-R93R-48,28662,20110502,20110509,20110514,3578,1,3578
SO44580,BK-R93R-56,13782,20110503,20110510,20110515,3578,1,3578
SO44581,BK-M82B-38,11108,20110503,20110510,20110515,3375,1,3375
SO44582,BK-M82S-44,11134,20110503,20110510,20110515,3400,1,3400
SO44583,BK-R93R-62,18210,20110503,20110510,20110515,3578,1,3578
SO44584,BK-R93R-52,28671,20110504,20110511,20110516,3578,1,3578
SO44585,BK-R93R-48,28790,20110504,20110511,20110516,3578,1,3578
SO44586,BK-R93R-56,28794,20110504,20110511,20110516,3578,1,3578
SO44587,BK-R93R-44,28627,20110504,20110511,20110516,3578,1,3578
SO44588,BK-R50B-52,26683,20110504,20110511,20110516,699,1,699
SO44589,BK-M82S-44,11104,20110504,20110511,20110516,3400,1,3400
SO44590,BK-R93R-62,13795,20110505,20110512,20110517,3578,1,3578
SO44591,BK-R50R-52,17987,20110505,20110512,20110517,699,1,699
SO44592,BK-R93R-56,28761,20110505,20110512,20110517,3578,1,3578
SO44593,BK-R93R-52,28645,20110505,20110512,20110517,3578,1,3578
SO44594,BK-R93R-62,18250,20110505,20110512,20110517,3578,1,3578
SO44595,BK-M82S-42,11124,20110505,20110512,20110517,3400,1,3400
SO44596,BK-R93R-52,18238,20110505,20110512,20110517,3578,1,3578
SO44597,BK-R93R-62,12290,20110506,20110513,20110518,3578,1,3578
SO44598,BK-M82B-38,29400,20110506,20110513,20110518,3375,1,3375
SO44599,BK-R93R-62,28792,20110506,20110513,20110518,3578,1,3578
SO44600,BK-R93R-56,18243,20110506,20110513,20110518,3578,1,3578
SO44601,BK-M82S-42,11117,20110506,20110513,20110518,3400,1,3400
SO44602,BK-R93R-56,14702,20110507,20110514,20110519,3578,1,3578
SO44603,BK-R50B-52,20167,20110507,20110514,20110519,699,1,699
SO44604,BK-R50R-60,19364,20110507,20110514,20110519,699,1,699
SO44605,BK-R93R-56,28672,20110507,20110514,20110519,3578,1,3578
SO44606,BK-R93R-52,28772,20110507,20110514,20110519,3578,1,3578
SO44607,BK-R93R-62,28774,20110507,20110514,20110519,3578,1,3578
SO44608,BK-R93R-52,18200,20110507,20110514,20110519,3578,1,3578
SO44609,BK-R93R-44,18220,20110507,20110514,20110519,3578,1,3578
SO44610,BK-R93R-52,18241,20110507,20110514,20110519,3578,1,3578
SO44611,BK-R93R-56,13778,20110508,20110515,20110520,3578,1,3578
SO44612,BK-R93R-44,28675,20110508,20110515,20110520,3578,1,3578
SO44613,BK-R93R-52,28628,20110508,20110515,20110520,3578,1,3578
SO44614,BK-R93R-48,28650,20110508,20110515,20110520,3578,1,3578
SO44615,BK-R93R-56,28654,20110508,20110515,20110520,3578,1,3578
SO44616,BK-R93R-56,28655,20110508,20110515,20110520,3578,1,3578
SO44617,BK-R93R-52,28666,20110508,20110515,20110520,3578,1,3578
SO44618,BK-R93R-56,18205,20110508,20110515,20110520,3578,1,3578
SO44619,BK-R93R-48,13789,20110509,20110516,20110521,3578,1,3578
SO44620,BK-R93R-48,18204,20110509,20110516,20110521,3578,1,3578
SO44621,BK-R93R-52,18217,20110509,20110516,20110521,3578,1,3578
SO44622,BK-R93R-44,13771,20110509,20110516,20110521,3578,1,3578
SO44623,BK-R93R-48,12301,20110510,20110517,20110522,3578,1,3578
SO44624,BK-R50B-52,19357,20110510,20110517,20110522,699,1,699
SO44625,BK-R93R-56,28658,20110510,20110517,20110522,3578,1,3578
SO44626,BK-R93R-52,18272,20110510,20110517,20110522,3578,1,3578
SO44627,BK-M82B-42,11109,20110510,20110517,20110522,3375,1,3375
SO44628,BK-M82B-38,11356,20110510,20110517,20110522,3375,1,3375
SO44629,BK-R93R-44,18209,20110510,20110517,20110522,3578,1,3578
SO44630,BK-R93R-48,28765,20110511,20110518,20110523,3578,1,3578
SO44631,BK-R93R-62,28629,20110511,20110518,20110523,3578,1,3578
SO44632,BK-R93R-56,18196,20110511,20110518,20110523,3578,1,3578
SO44633,BK-R93R-62,18203,20110511,20110518,20110523,3578,1,3578
SO44634,BK-R93R-44,18213,20110511,20110518,20110523,3578,1,3578
SO44635,BK-R93R-62,18218,20110511,20110518,20110523,3578,1,3578
SO44636,BK-R93R-56,14705,20110512,20110519,20110524,3578,1,3578
SO44637,BK-R93R-44,28644,20110512,20110519,20110524,3578,1,3578
SO44638,BK-R93R-62,28651,20110512,20110519,20110524,3578,1,3578
SO44639,BK-R50R-52,14617,20110512,20110519,20110524,699,1,699
SO44640,BK-R93R-52,18246,20110512,20110519,20110524,3578,1,3578
SO44641,BK-R93R-52,18255,20110512,20110519,20110524,3578,1,3578
SO44642,BK-R50R-52,25567,20110512,20110519,20110524,699,1,699
SO44643,BK-R93R-56,12280,20110513,20110520,20110525,3578,1,3578
SO44644,BK-R93R-44,12279,20110513,20110520,20110525,3578,1,3578
SO44645,BK-M82S-38,11344,20110513,20110520,20110525,3400,1,3400
SO44646,BK-M82S-38,29449,20110513,20110520,20110525,3400,1,3400
SO44647,BK-R93R-48,28770,20110513,20110520,20110525,3578,1,3578
SO44648,BK-M82S-38,25916,20110513,20110520,20110525,3400,1,3400
SO44649,BK-M82S-38,25924,20110513,20110520,20110525,3400,1,3400
SO44650,BK-M82B-48,11147,20110513,20110520,20110525,3375,1,3375
SO44651,BK-R93R-52,14720,20110514,20110521,20110526,3578,1,3578
SO44652,BK-M82B-44,28407,20110514,20110521,20110526,3375,1,3375
SO44653,BK-R50R-44,20170,20110514,20110521,20110526,699,1,699
SO44654,BK-R93R-52,28619,20110514,20110521,20110526,3578,1,3578
SO44655,BK-M82S-44,11105,20110514,20110521,20110526,3400,1,3400
SO44656,BK-R93R-44,18275,20110514,20110521,20110526,3578,1,3578
SO44657,BK-M82B-44,11120,20110514,20110521,20110526,3375,1,3375
SO44658,BK-R93R-48,18201,20110514,20110521,20110526,3578,1,3578
SO44659,BK-R93R-52,18208,20110514,20110521,20110526,3578,1,3578
SO44660,BK-R93R-62,28775,20110515,20110522,20110527,3578,1,3578
SO44661,BK-R50B-62,14639,20110515,20110522,20110527,699,1,699
SO44662,BK-M82B-42,11151,20110515,20110522,20110527,3375,1,3375
SO44663,BK-R93R-52,18212,20110515,20110522,20110527,3578,1,3578
SO44664,BK-R93R-44,18222,20110515,20110522,20110527,3578,1,3578
SO44665,BK-R50B-60,25564,20110515,20110522,20110527,699,1,699
